2025-01-03 18:56:46 , INFO , ID, User, nLos, D-Master, D-Slaver, D-Gate, Speed, x, y, z
2025-01-03 18:58:05 , INFO , 284, 1, 0, 74, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:05 , INFO , 285, 1, 0, 73, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:05 , INFO , 286, 1, 0, 71, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:06 , INFO , 287, 1, 0, 70, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:06 , INFO , 288, 1, 0, 70, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:06 , INFO , 289, 1, 0, 76, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:06 , INFO , 290, 1, 0, 76, 128, 100, 0, 0, 0, 80
2025-01-03 18:58:07 , INFO , 291, 1, 0, 78, 137, 100, 0, 0, 0, 80
2025-01-03 18:58:07 , INFO , 292, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:08 , INFO , 293, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:08 , INFO , 294, 1, 0, 75, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:08 , INFO , 295, 1, 0, 75, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:09 , INFO , 296, 1, 0, 74, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:09 , INFO , 297, 1, 0, 76, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:09 , INFO , 298, 1, 0, 72, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:10 , INFO , 299, 1, 0, 74, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:10 , INFO , 300, 1, 0, 72, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:10 , INFO , 301, 1, 0, 73, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:11 , INFO , 302, 1, 0, 73, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:11 , INFO , 303, 1, 0, 74, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:11 , INFO , 304, 1, 0, 74, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:11 , INFO , 305, 1, 0, 74, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:12 , INFO , 306, 1, 0, 74, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:12 , INFO , 307, 1, 0, 73, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:12 , INFO , 308, 1, 0, 75, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:12 , INFO , 309, 1, 0, 73, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:13 , INFO , 310, 1, 0, 75, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:13 , INFO , 311, 1, 0, 73, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:13 , INFO , 312, 1, 0, 73, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:14 , INFO , 313, 1, 0, 72, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:14 , INFO , 314, 1, 0, 74, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:14 , INFO , 315, 1, 0, 73, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:14 , INFO , 316, 1, 0, 74, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:15 , INFO , 317, 1, 0, 74, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:15 , INFO , 318, 1, 0, 74, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:15 , INFO , 319, 1, 0, 75, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:15 , INFO , 320, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:16 , INFO , 321, 1, 0, 74, 138, 100, 0, 0, 0, 80
2025-01-03 18:58:16 , INFO , 322, 1, 0, 73, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:16 , INFO , 323, 1, 0, 74, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:16 , INFO , 324, 1, 0, 73, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:17 , INFO , 325, 1, 0, 72, 139, 100, 0, 0, 0, 80
2025-01-03 18:58:17 , INFO , 326, 1, 0, 74, 137, 100, 0, 0, 0, 80
2025-01-03 18:58:17 , INFO , 327, 1, 0, 72, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:18 , INFO , 328, 1, 0, 74, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:18 , INFO , 329, 1, 0, 73, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:18 , INFO , 330, 1, 0, 73, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:19 , INFO , 331, 1, 0, 71, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:19 , INFO , 332, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:19 , INFO , 333, 1, 0, 73, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:19 , INFO , 334, 1, 0, 74, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:20 , INFO , 335, 1, 0, 72, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:20 , INFO , 336, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:20 , INFO , 337, 1, 0, 73, 138, 100, 0, 0, 0, 80
2025-01-03 18:58:20 , INFO , 338, 1, 0, 72, 137, 100, 0, 0, 0, 80
2025-01-03 18:58:21 , INFO , 339, 1, 0, 75, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:21 , INFO , 340, 1, 0, 73, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:21 , INFO , 341, 1, 0, 73, 138, 100, 0, 0, 0, 80
2025-01-03 18:58:22 , INFO , 342, 1, 0, 74, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:22 , INFO , 343, 1, 0, 72, 137, 100, 0, 0, 0, 80
2025-01-03 18:58:22 , INFO , 344, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:22 , INFO , 345, 1, 0, 74, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:23 , INFO , 346, 1, 0, 72, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:23 , INFO , 347, 1, 0, 72, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:23 , INFO , 348, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:23 , INFO , 349, 1, 0, 72, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:24 , INFO , 350, 1, 0, 71, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:24 , INFO , 351, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:24 , INFO , 352, 1, 0, 72, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:24 , INFO , 353, 1, 0, 72, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:25 , INFO , 354, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:25 , INFO , 355, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:25 , INFO , 356, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:25 , INFO , 357, 1, 0, 78, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:26 , INFO , 358, 1, 0, 75, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:26 , INFO , 359, 1, 0, 74, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:26 , INFO , 360, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:27 , INFO , 361, 1, 0, 75, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:27 , INFO , 362, 1, 0, 75, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:27 , INFO , 363, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:27 , INFO , 364, 1, 0, 73, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:28 , INFO , 365, 1, 0, 72, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:28 , INFO , 366, 1, 0, 72, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:28 , INFO , 367, 1, 0, 72, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:28 , INFO , 368, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:29 , INFO , 369, 1, 0, 72, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:29 , INFO , 370, 1, 0, 74, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:29 , INFO , 371, 1, 0, 72, 139, 100, 0, 0, 0, 80
2025-01-03 18:58:29 , INFO , 372, 1, 0, 71, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:30 , INFO , 373, 1, 0, 74, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:30 , INFO , 374, 1, 0, 72, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:30 , INFO , 375, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:30 , INFO , 376, 1, 0, 72, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:31 , INFO , 377, 1, 0, 73, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:31 , INFO , 378, 1, 0, 74, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:31 , INFO , 379, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:32 , INFO , 380, 1, 0, 73, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:32 , INFO , 381, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:32 , INFO , 382, 1, 0, 74, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:32 , INFO , 383, 1, 0, 73, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:33 , INFO , 384, 1, 0, 72, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:33 , INFO , 385, 1, 0, 71, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:33 , INFO , 386, 1, 0, 72, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:33 , INFO , 387, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:34 , INFO , 388, 1, 0, 72, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:34 , INFO , 389, 1, 0, 72, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:34 , INFO , 390, 1, 0, 74, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:34 , INFO , 391, 1, 0, 74, 139, 100, 0, 0, 0, 80
2025-01-03 18:58:35 , INFO , 392, 1, 0, 72, 137, 100, 0, 0, 0, 80
2025-01-03 18:58:35 , INFO , 393, 1, 0, 74, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:35 , INFO , 394, 1, 0, 73, 137, 100, 0, 0, 0, 80
2025-01-03 18:58:36 , INFO , 395, 1, 0, 74, 139, 100, 0, 0, 0, 80
2025-01-03 18:58:36 , INFO , 396, 1, 0, 71, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:36 , INFO , 397, 1, 0, 74, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:36 , INFO , 398, 1, 0, 73, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:37 , INFO , 399, 1, 0, 74, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:37 , INFO , 400, 1, 0, 74, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:37 , INFO , 401, 1, 0, 71, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:37 , INFO , 402, 1, 0, 73, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:38 , INFO , 403, 1, 0, 72, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:38 , INFO , 404, 1, 0, 73, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:38 , INFO , 405, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:38 , INFO , 406, 1, 0, 73, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:39 , INFO , 407, 1, 0, 76, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:39 , INFO , 408, 1, 0, 74, 137, 100, 0, 0, 0, 80
2025-01-03 18:58:39 , INFO , 409, 1, 0, 75, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:40 , INFO , 410, 1, 0, 74, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:40 , INFO , 411, 1, 0, 74, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:40 , INFO , 412, 1, 0, 73, 137, 100, 0, 0, 0, 80
2025-01-03 18:58:40 , INFO , 413, 1, 0, 74, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:41 , INFO , 414, 1, 0, 74, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:41 , INFO , 415, 1, 0, 73, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:41 , INFO , 416, 1, 0, 72, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:41 , INFO , 417, 1, 0, 73, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:42 , INFO , 418, 1, 0, 73, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:42 , INFO , 419, 1, 0, 72, 126, 100, 0, 0, 0, 80
2025-01-03 18:58:42 , INFO , 420, 1, 0, 72, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:42 , INFO , 421, 1, 0, 72, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:43 , INFO , 422, 1, 0, 72, 128, 100, 0, 0, 0, 80
2025-01-03 18:58:43 , INFO , 423, 1, 0, 74, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:43 , INFO , 424, 1, 0, 72, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:43 , INFO , 425, 1, 0, 71, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:44 , INFO , 426, 1, 0, 70, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:44 , INFO , 427, 1, 0, 72, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:44 , INFO , 428, 1, 0, 72, 124, 100, 0, 0, 0, 80
2025-01-03 18:58:44 , INFO , 429, 1, 0, 74, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:45 , INFO , 430, 1, 0, 74, 128, 100, 0, 0, 0, 80
2025-01-03 18:58:45 , INFO , 431, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:45 , INFO , 432, 1, 0, 72, 126, 100, 0, 0, 0, 80
2025-01-03 18:58:45 , INFO , 433, 1, 0, 72, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:46 , INFO , 434, 1, 0, 75, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:46 , INFO , 435, 1, 0, 74, 150, 100, 0, 0, 0, 80
2025-01-03 18:58:46 , INFO , 436, 1, 0, 76, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:47 , INFO , 437, 1, 0, 77, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:47 , INFO , 438, 1, 0, 80, 118, 100, 0, 0, 0, 80
2025-01-03 18:58:47 , INFO , 439, 1, 0, 76, 123, 100, 0, 0, 0, 80
2025-01-03 18:58:47 , INFO , 440, 1, 0, 76, 124, 100, 0, 0, 0, 80
2025-01-03 18:58:48 , INFO , 441, 1, 0, 76, 128, 100, 0, 0, 0, 80
2025-01-03 18:58:48 , INFO , 442, 1, 0, 76, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:48 , INFO , 443, 1, 0, 84, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:48 , INFO , 444, 1, 0, 80, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:49 , INFO , 445, 1, 0, 82, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:49 , INFO , 446, 1, 0, 80, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:49 , INFO , 447, 1, 0, 78, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:49 , INFO , 448, 1, 0, 78, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:50 , INFO , 449, 1, 0, 78, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:50 , INFO , 450, 1, 0, 83, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:50 , INFO , 451, 1, 0, 76, 128, 100, 0, 0, 0, 80
2025-01-03 18:58:50 , INFO , 452, 1, 0, 74, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:51 , INFO , 453, 1, 0, 77, 124, 100, 0, 0, 0, 80
2025-01-03 18:58:51 , INFO , 454, 1, 0, 76, 133, 100, 0, 0, 0, 80
2025-01-03 18:58:51 , INFO , 455, 1, 0, 75, 128, 100, 0, 0, 0, 80
2025-01-03 18:58:51 , INFO , 456, 1, 0, 70, 128, 100, 0, 0, 0, 80
2025-01-03 18:58:52 , INFO , 457, 1, 0, 66, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:52 , INFO , 458, 1, 0, 73, 126, 100, 0, 0, 0, 80
2025-01-03 18:58:52 , INFO , 459, 1, 0, 71, 126, 100, 0, 0, 0, 80
2025-01-03 18:58:52 , INFO , 460, 1, 0, 73, 125, 100, 0, 0, 0, 80
2025-01-03 18:58:53 , INFO , 461, 1, 0, 74, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:53 , INFO , 462, 1, 0, 72, 121, 100, 0, 0, 0, 80
2025-01-03 18:58:53 , INFO , 463, 1, 0, 73, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:54 , INFO , 464, 1, 0, 72, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:54 , INFO , 465, 1, 0, 74, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:54 , INFO , 466, 1, 0, 73, 129, 100, 0, 0, 0, 80
2025-01-03 18:58:55 , INFO , 467, 1, 0, 75, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:55 , INFO , 468, 1, 0, 72, 136, 100, 0, 0, 0, 80
2025-01-03 18:58:55 , INFO , 469, 1, 0, 73, 138, 100, 0, 0, 0, 80
2025-01-03 18:58:55 , INFO , 470, 1, 0, 74, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:56 , INFO , 471, 1, 0, 74, 142, 100, 0, 0, 0, 80
2025-01-03 18:58:56 , INFO , 472, 1, 0, 74, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:56 , INFO , 473, 1, 0, 73, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:57 , INFO , 474, 1, 0, 73, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:57 , INFO , 475, 1, 0, 72, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:57 , INFO , 476, 1, 0, 73, 131, 100, 0, 0, 0, 80
2025-01-03 18:58:57 , INFO , 477, 1, 0, 74, 130, 100, 0, 0, 0, 80
2025-01-03 18:58:58 , INFO , 478, 1, 0, 74, 127, 100, 0, 0, 0, 80
2025-01-03 18:58:58 , INFO , 479, 1, 0, 71, 134, 100, 0, 0, 0, 80
2025-01-03 18:58:58 , INFO , 480, 1, 0, 74, 132, 100, 0, 0, 0, 80
2025-01-03 18:58:59 , INFO , 481, 1, 0, 74, 135, 100, 0, 0, 0, 80
2025-01-03 18:58:59 , INFO , 482, 1, 0, 74, 138, 100, 0, 0, 0, 80
2025-01-03 18:58:59 , INFO , 483, 1, 0, 71, 140, 100, 0, 0, 0, 80
2025-01-03 18:58:59 , INFO , 484, 1, 0, 73, 135, 100, 0, 0, 0, 80
2025-01-03 18:59:00 , INFO , 485, 1, 0, 73, 136, 100, 0, 0, 0, 80
2025-01-03 18:59:00 , INFO , 486, 1, 0, 73, 138, 100, 0, 0, 0, 80
2025-01-03 18:59:00 , INFO , 487, 1, 0, 72, 140, 100, 0, 0, 0, 80
2025-01-03 18:59:00 , INFO , 488, 1, 0, 74, 144, 100, 0, 0, 0, 80
2025-01-03 18:59:01 , INFO , 489, 1, 0, 75, 145, 100, 0, 0, 0, 80
2025-01-03 18:59:01 , INFO , 490, 1, 0, 75, 142, 100, 0, 0, 0, 80
2025-01-03 18:59:01 , INFO , 491, 1, 0, 73, 139, 100, 0, 0, 0, 80
2025-01-03 18:59:01 , INFO , 492, 1, 0, 73, 141, 100, 0, 0, 0, 80
2025-01-03 18:59:02 , INFO , 493, 1, 0, 73, 145, 100, 0, 0, 0, 80
2025-01-03 18:59:02 , INFO , 494, 1, 0, 73, 170, 100, 0, 0, 0, 80
2025-01-03 18:59:02 , INFO , 495, 1, 0, 72, 141, 100, 0, 0, 0, 80
2025-01-03 18:59:02 , INFO , 496, 1, 0, 75, 139, 100, 0, 0, 0, 80
2025-01-03 18:59:03 , INFO , 497, 1, 0, 82, 132, 100, 0, 0, 0, 80
2025-01-03 18:59:03 , INFO , 498, 1, 0, 91, 137, 100, 0, 0, 0, 80
2025-01-03 18:59:03 , INFO , 499, 1, 1, 92, 150, 100, 0, 0, 0, 80
2025-01-03 18:59:03 , INFO , 500, 1, 0, 95, 158, 100, 0, 0, 0, 80
2025-01-03 18:59:04 , INFO , 501, 1, 1, 98, 171, 100, 0, 0, 0, 80
2025-01-03 18:59:04 , INFO , 502, 1, 1, 101, 166, 100, 0, 0, 0, 80
2025-01-03 18:59:04 , INFO , 503, 1, 1, 99, 164, 100, 0, 0, 0, 80
2025-01-03 18:59:04 , INFO , 504, 1, 1, 102, 169, 100, 0, 0, 0, 80
2025-01-03 18:59:05 , INFO , 505, 1, 1, 108, 162, 100, 0, 0, 0, 80
2025-01-03 18:59:05 , INFO , 506, 1, 1, 104, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:05 , INFO , 507, 1, 1, 100, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:05 , INFO , 508, 1, 1, 98, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:06 , INFO , 509, 1, 1, 102, 171, 100, 0, 0, 0, 80
2025-01-03 18:59:06 , INFO , 510, 1, 1, 99, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:06 , INFO , 511, 1, 1, 101, 174, 100, 0, 0, 0, 80
2025-01-03 18:59:06 , INFO , 512, 1, 1, 105, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:07 , INFO , 513, 1, 1, 103, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:07 , INFO , 514, 1, 1, 108, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:07 , INFO , 515, 1, 1, 110, 173, 100, 0, 0, 0, 80
2025-01-03 18:59:08 , INFO , 516, 1, 1, 109, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:08 , INFO , 517, 1, 1, 109, 174, 100, 0, 0, 0, 80
2025-01-03 18:59:08 , INFO , 518, 1, 1, 106, 174, 100, 0, 0, 0, 80
2025-01-03 18:59:08 , INFO , 519, 1, 1, 108, 171, 100, 0, 0, 0, 80
2025-01-03 18:59:09 , INFO , 520, 1, 1, 108, 174, 100, 0, 0, 0, 80
2025-01-03 18:59:09 , INFO , 521, 1, 0, 109, 174, 100, 0, 0, 0, 80
2025-01-03 18:59:09 , INFO , 522, 1, 1, 103, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:09 , INFO , 523, 1, 1, 102, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:10 , INFO , 524, 1, 1, 102, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:10 , INFO , 525, 1, 1, 101, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:10 , INFO , 526, 1, 0, 103, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:10 , INFO , 527, 1, 0, 107, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:11 , INFO , 528, 1, 0, 106, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:11 , INFO , 529, 1, 0, 104, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:11 , INFO , 530, 1, 0, 106, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:11 , INFO , 531, 1, 0, 106, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:12 , INFO , 532, 1, 0, 106, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:12 , INFO , 533, 1, 0, 105, 169, 100, 0, 0, 0, 80
2025-01-03 18:59:12 , INFO , 534, 1, 0, 107, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:12 , INFO , 535, 1, 0, 108, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:13 , INFO , 536, 1, 0, 106, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:13 , INFO , 537, 1, 0, 105, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:13 , INFO , 538, 1, 0, 105, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:14 , INFO , 539, 1, 0, 106, 179, 100, 0, 0, 0, 80
2025-01-03 18:59:14 , INFO , 540, 1, 0, 106, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:14 , INFO , 541, 1, 0, 108, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:14 , INFO , 542, 1, 0, 107, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:15 , INFO , 543, 1, 0, 109, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:15 , INFO , 544, 1, 0, 108, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:15 , INFO , 545, 1, 0, 108, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:15 , INFO , 546, 1, 0, 109, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:16 , INFO , 547, 1, 0, 111, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:16 , INFO , 548, 1, 0, 109, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:16 , INFO , 549, 1, 0, 110, 181, 100, 0, 0, 0, 80
2025-01-03 18:59:16 , INFO , 550, 1, 0, 111, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:17 , INFO , 551, 1, 0, 109, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:17 , INFO , 552, 1, 0, 108, 179, 100, 0, 0, 0, 80
2025-01-03 18:59:17 , INFO , 553, 1, 0, 108, 174, 100, 0, 0, 0, 80
2025-01-03 18:59:17 , INFO , 554, 1, 0, 107, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:18 , INFO , 555, 1, 0, 106, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:18 , INFO , 556, 1, 0, 107, 167, 100, 0, 0, 0, 80
2025-01-03 18:59:18 , INFO , 557, 1, 0, 107, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:18 , INFO , 558, 1, 0, 108, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:19 , INFO , 559, 1, 0, 110, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:19 , INFO , 560, 1, 0, 109, 179, 100, 0, 0, 0, 80
2025-01-03 18:59:19 , INFO , 561, 1, 0, 107, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:19 , INFO , 562, 1, 0, 106, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:20 , INFO , 563, 1, 0, 110, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:20 , INFO , 564, 1, 0, 107, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:20 , INFO , 565, 1, 0, 106, 178, 100, 0, 0, 0, 80
2025-01-03 18:59:20 , INFO , 566, 1, 0, 108, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:21 , INFO , 567, 1, 0, 110, 175, 100, 0, 0, 0, 80
2025-01-03 18:59:21 , INFO , 568, 1, 0, 106, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:21 , INFO , 569, 1, 0, 105, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:21 , INFO , 570, 1, 0, 108, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:22 , INFO , 571, 1, 0, 109, 177, 100, 0, 0, 0, 80
2025-01-03 18:59:22 , INFO , 572, 1, 0, 106, 176, 100, 0, 0, 0, 80
2025-01-03 18:59:22 , INFO , 573, 1, 0, 109, 178, 100, 0, 0, 0, 80
